profile_id,seed,reynolds,alpha,cl,cd,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
3,s3021,100000,8,0.453192,0.064738,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,150000,-2,0.227155,0.010223,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,150000,0,0.326003,0.013785,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,150000,2,0.371893,0.021835,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,150000,4,0.456604,0.032967,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,150000,6,0.455175,0.048882,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,150000,8,0.453192,0.064738,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,200000,-2,0.117540,0.019819,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,200000,0,0.116777,0.023909,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
3,s3021,200000,2,0.115871,0.027970,0.15308857026706832,0.2544431560036423,0.14853270937026108,0.22054968873692435,0.16794020491173642,0.11136974152449233,-0.08439059620339111,-0.045834505756538545,-0.08154317524790171,0.03476321168593617,-0.06268902747482201,0.038149157084169216
